ID,LAND,TID,SITC,INDHOLD
3231,Antarctica,2020,Maskiner og transportmidler,0
3232,Antarctica,2021,Maskiner og transportmidler,0
3233,Antigua and Barbuda,2018,Maskiner og transportmidler,169
3234,Antigua and Barbuda,2019,Maskiner og transportmidler,71
3235,Antigua and Barbuda,2020,Maskiner og transportmidler,58
3236,Antigua and Barbuda,2021,Maskiner og transportmidler,16
3237,Argentina,2018,Maskiner og transportmidler,2309
3238,Argentina,2019,Maskiner og transportmidler,4983
3239,Argentina,2020,Maskiner og transportmidler,8741
3240,Argentina,2021,Maskiner og transportmidler,12983
3241,Armenia,2018,Maskiner og transportmidler,19
3242,Armenia,2019,Maskiner og transportmidler,192
3243,Armenia,2020,Maskiner og transportmidler,17
3244,Armenia,2021,Maskiner og transportmidler,22
3245,Aruba,2018,Maskiner og transportmidler,202
3246,Aruba,2019,Maskiner og transportmidler,4
3247,Aruba,2020,Maskiner og transportmidler,250
3248,Aruba,2021,Maskiner og transportmidler,309
3249,Azerbaijan,2018,Maskiner og transportmidler,25
3250,Azerbaijan,2019,Maskiner og transportmidler,144
3251,Azerbaijan,2020,Maskiner og transportmidler,34948
3252,Azerbaijan,2021,Maskiner og transportmidler,77
3253,Australia,2018,Maskiner og transportmidler,47103
3254,Australia,2019,Maskiner og transportmidler,544687
3255,Australia,2020,Maskiner og transportmidler,77959
3256,Australia,2021,Maskiner og transportmidler,667780
3257,Australia,2018,Maskiner og transportmidler,0
3258,Australia,2019,Maskiner og transportmidler,0
3259,Australia,2020,Maskiner og transportmidler,0
3260,Australia,2021,Maskiner og transportmidler,0
3261,Bahamas,2018,Maskiner og transportmidler,66
3262,Bahamas,2019,Maskiner og transportmidler,414
3263,Bahamas,2020,Maskiner og transportmidler,165
3264,Bahamas,2021,Maskiner og transportmidler,1286
3265,Bahrain,2018,Maskiner og transportmidler,291
3266,Bahrain,2019,Maskiner og transportmidler,909
3267,Bahrain,2020,Maskiner og transportmidler,692
3268,Bahrain,2021,Maskiner og transportmidler,1677
3269,Bangladesh,2018,Maskiner og transportmidler,34065
3270,Bangladesh,2019,Maskiner og transportmidler,54554
3271,Bangladesh,2020,Maskiner og transportmidler,45934
3272,Bangladesh,2021,Maskiner og transportmidler,43425
3273,Barbados,2018,Maskiner og transportmidler,103
3274,Barbados,2019,Maskiner og transportmidler,0
3275,Barbados,2020,Maskiner og transportmidler,5
3276,Barbados,2021,Maskiner og transportmidler,3853
3277,Belarus,2018,Maskiner og transportmidler,1644
3278,Belarus,2019,Maskiner og transportmidler,3129
3279,Belarus,2020,Maskiner og transportmidler,7475
3280,Belarus,2021,Maskiner og transportmidler,14971
3281,Belgium,2018,Maskiner og transportmidler,5618479
3282,Belgium,2019,Maskiner og transportmidler,6545499
3283,Belgium,2020,Maskiner og transportmidler,7515868
3284,Belgium,2021,Maskiner og transportmidler,7001471
3285,Belize,2018,Maskiner og transportmidler,0
3286,Belize,2019,Maskiner og transportmidler,0
3287,Belize,2020,Maskiner og transportmidler,12014
3288,Belize,2021,Maskiner og transportmidler,30
3289,Benin,2018,Maskiner og transportmidler,0
3290,Benin,2019,Maskiner og transportmidler,8
3291,Benin,2020,Maskiner og transportmidler,0
3292,Benin,2021,Maskiner og transportmidler,126
3293,Bermuda,2018,Maskiner og transportmidler,0
3294,Bermuda,2019,Maskiner og transportmidler,0
3295,Bermuda,2020,Maskiner og transportmidler,1
3296,Bermuda,2021,Maskiner og transportmidler,495017
3297,Bhutan,2018,Maskiner og transportmidler,7
3298,Bhutan,2019,Maskiner og transportmidler,9
3299,Bhutan,2020,Maskiner og transportmidler,0
3300,Bhutan,2021,Maskiner og transportmidler,0
3301,Bolivia,2018,Maskiner og transportmidler,4
3302,Bolivia,2019,Maskiner og transportmidler,6
3303,Bolivia,2020,Maskiner og transportmidler,0
3304,Bolivia,2021,Maskiner og transportmidler,142
3305,"Boanire, Sint Eustatius and Saba",2018,Maskiner og transportmidler,0
3306,"Boanire, Sint Eustatius and Saba",2019,Maskiner og transportmidler,0
3307,"Boanire, Sint Eustatius and Saba",2020,Maskiner og transportmidler,0
3308,"Boanire, Sint Eustatius and Saba",2021,Maskiner og transportmidler,13
3309,Bosnia and Herz.,2018,Maskiner og transportmidler,7421
3310,Bosnia and Herz.,2019,Maskiner og transportmidler,7328
3311,Bosnia and Herz.,2020,Maskiner og transportmidler,7343
3312,Bosnia and Herz.,2021,Maskiner og transportmidler,10330
3313,Botswana,2018,Maskiner og transportmidler,3
3314,Botswana,2019,Maskiner og transportmidler,26
3315,Botswana,2020,Maskiner og transportmidler,0
3316,Botswana,2021,Maskiner og transportmidler,3
3317,Bouvet Island,2018,Maskiner og transportmidler,0
3318,Bouvet Island,2019,Maskiner og transportmidler,0
3319,Bouvet Island,2020,Maskiner og transportmidler,0
3320,Bouvet Island,2021,Maskiner og transportmidler,0
3321,Brazil,2018,Maskiner og transportmidler,562267
3322,Brazil,2019,Maskiner og transportmidler,62121
3323,Brazil,2020,Maskiner og transportmidler,36685
3324,Brazil,2021,Maskiner og transportmidler,79002
3325,United Kingdom,2018,Maskiner og transportmidler,0
3326,United Kingdom,2019,Maskiner og transportmidler,0
3327,United Kingdom,2020,Maskiner og transportmidler,0
3328,United Kingdom,2021,Maskiner og transportmidler,0
3329,United Kingdom,2018,Maskiner og transportmidler,15
3330,United Kingdom,2019,Maskiner og transportmidler,0
3331,United Kingdom,2020,Maskiner og transportmidler,0
3332,United Kingdom,2021,Maskiner og transportmidler,28
3333,United Kingdom,2018,Maskiner og transportmidler,0
3334,United Kingdom,2019,Maskiner og transportmidler,13
3335,United Kingdom,2020,Maskiner og transportmidler,0
3336,United Kingdom,2021,Maskiner og transportmidler,0
3337,Brunei,2018,Maskiner og transportmidler,47
3338,Brunei,2019,Maskiner og transportmidler,2
3339,Brunei,2020,Maskiner og transportmidler,1
3340,Brunei,2021,Maskiner og transportmidler,137
3341,Bulgaria,2018,Maskiner og transportmidler,255547
3342,Bulgaria,2019,Maskiner og transportmidler,372058
3343,Bulgaria,2020,Maskiner og transportmidler,514298
3344,Bulgaria,2021,Maskiner og transportmidler,415187
3345,Burkina Faso,2018,Maskiner og transportmidler,1
3346,Burkina Faso,2019,Maskiner og transportmidler,82
3347,Burkina Faso,2020,Maskiner og transportmidler,71
3348,Burkina Faso,2021,Maskiner og transportmidler,549
3349,Burundi,2018,Maskiner og transportmidler,57
3350,Burundi,2019,Maskiner og transportmidler,18
3351,Burundi,2020,Maskiner og transportmidler,126
3352,Burundi,2021,Maskiner og transportmidler,4
3353,Cambodia,2018,Maskiner og transportmidler,52100
3354,Cambodia,2019,Maskiner og transportmidler,46468
3355,Cambodia,2020,Maskiner og transportmidler,42489
3356,Cambodia,2021,Maskiner og transportmidler,52073
3357,Cameroon,2018,Maskiner og transportmidler,683
3358,Cameroon,2019,Maskiner og transportmidler,2396
3359,Cameroon,2020,Maskiner og transportmidler,232
3360,Cameroon,2021,Maskiner og transportmidler,1485
3361,Canada,2018,Maskiner og transportmidler,331909
3362,Canada,2019,Maskiner og transportmidler,317688
3363,Canada,2020,Maskiner og transportmidler,646834
3364,Canada,2021,Maskiner og transportmidler,299931
3365,United Kingdom,2018,Maskiner og transportmidler,0
3366,United Kingdom,2019,Maskiner og transportmidler,2
3367,United Kingdom,2020,Maskiner og transportmidler,10
3368,United Kingdom,2021,Maskiner og transportmidler,0
3369,Central African Rep.,2018,Maskiner og transportmidler,26
3370,Central African Rep.,2019,Maskiner og transportmidler,0
3371,Central African Rep.,2020,Maskiner og transportmidler,2
3372,Central African Rep.,2021,Maskiner og transportmidler,8
3373,Ceuta,2018,Maskiner og transportmidler,0
3374,Ceuta,2019,Maskiner og transportmidler,0
3375,Ceuta,2020,Maskiner og transportmidler,42
3376,Ceuta,2021,Maskiner og transportmidler,15
3377,Chile,2018,Maskiner og transportmidler,9684
3378,Chile,2019,Maskiner og transportmidler,5561
3379,Chile,2020,Maskiner og transportmidler,1128
3380,Chile,2021,Maskiner og transportmidler,8765
3381,Vatican City State,2018,Maskiner og transportmidler,0
3382,Vatican City State,2019,Maskiner og transportmidler,0
3383,Vatican City State,2020,Maskiner og transportmidler,0
3384,Vatican City State,2021,Maskiner og transportmidler,0
3385,Colombia,2018,Maskiner og transportmidler,555
3386,Colombia,2019,Maskiner og transportmidler,1448
3387,Colombia,2020,Maskiner og transportmidler,802
3388,Colombia,2021,Maskiner og transportmidler,3196
3389,Colombia,2018,Maskiner og transportmidler,0
3390,Colombia,2019,Maskiner og transportmidler,0
3391,Colombia,2020,Maskiner og transportmidler,0
3392,Colombia,2021,Maskiner og transportmidler,23
3393,Congo,2018,Maskiner og transportmidler,0
3394,Congo,2019,Maskiner og transportmidler,5
3395,Congo,2020,Maskiner og transportmidler,15
3396,Congo,2021,Maskiner og transportmidler,31
3397,Dem. Rep. Congo,2018,Maskiner og transportmidler,221
3398,Dem. Rep. Congo,2019,Maskiner og transportmidler,391
3399,Dem. Rep. Congo,2020,Maskiner og transportmidler,52
3400,Dem. Rep. Congo,2021,Maskiner og transportmidler,2023
3401,Costa Rica,2018,Maskiner og transportmidler,0
3402,Costa Rica,2019,Maskiner og transportmidler,0
3403,Costa Rica,2020,Maskiner og transportmidler,75
3404,Costa Rica,2021,Maskiner og transportmidler,0
3405,Costa Rica,2018,Maskiner og transportmidler,1679
3406,Costa Rica,2019,Maskiner og transportmidler,1284
3407,Costa Rica,2020,Maskiner og transportmidler,1058
3408,Costa Rica,2021,Maskiner og transportmidler,1466
3409,Cuba,2018,Maskiner og transportmidler,2
3410,Cuba,2019,Maskiner og transportmidler,30
3411,Cuba,2020,Maskiner og transportmidler,180
3412,Cuba,2021,Maskiner og transportmidler,407
3413,Curacao,2018,Maskiner og transportmidler,0
3414,Curacao,2019,Maskiner og transportmidler,11
3415,Curacao,2020,Maskiner og transportmidler,4
3416,Curacao,2021,Maskiner og transportmidler,1161
3417,Cyprus,2018,Maskiner og transportmidler,134986
3418,Cyprus,2019,Maskiner og transportmidler,754454
3419,Cyprus,2020,Maskiner og transportmidler,151113
3420,Cyprus,2021,Maskiner og transportmidler,14756
3421,Dem. Rep. Congo,2018,Maskiner og transportmidler,0
3422,Dem. Rep. Congo,2019,Maskiner og transportmidler,0
3423,Dem. Rep. Congo,2020,Maskiner og transportmidler,0
3424,Dem. Rep. Congo,2021,Maskiner og transportmidler,0
3425,Dem. Rep. Congo,2018,Maskiner og transportmidler,0
3426,Dem. Rep. Congo,2019,Maskiner og transportmidler,0
3427,Dem. Rep. Congo,2020,Maskiner og transportmidler,0
3428,Dem. Rep. Congo,2021,Maskiner og transportmidler,0
3429,Djibouti,2018,Maskiner og transportmidler,31
3430,Djibouti,2019,Maskiner og transportmidler,16
3431,Djibouti,2020,Maskiner og transportmidler,27
3432,Djibouti,2021,Maskiner og transportmidler,384
3433,Dominica,2018,Maskiner og transportmidler,2
3434,Dominica,2019,Maskiner og transportmidler,2
3435,Dominica,2020,Maskiner og transportmidler,0
3436,Dominica,2021,Maskiner og transportmidler,10
3437,Dominican Rep.,2018,Maskiner og transportmidler,1975
3438,Dominican Rep.,2019,Maskiner og transportmidler,488
3439,Dominican Rep.,2020,Maskiner og transportmidler,145
3440,Dominican Rep.,2021,Maskiner og transportmidler,2042
3441,Ecuador,2018,Maskiner og transportmidler,681
3442,Ecuador,2019,Maskiner og transportmidler,84
3443,Ecuador,2020,Maskiner og transportmidler,100
3444,Ecuador,2021,Maskiner og transportmidler,401
3445,Egypt,2018,Maskiner og transportmidler,3870
3446,Egypt,2019,Maskiner og transportmidler,3099
3447,Egypt,2020,Maskiner og transportmidler,2614
3448,Egypt,2021,Maskiner og transportmidler,13926
3449,El Salvador,2018,Maskiner og transportmidler,476
3450,El Salvador,2019,Maskiner og transportmidler,92
3451,El Salvador,2020,Maskiner og transportmidler,122
3452,El Salvador,2021,Maskiner og transportmidler,366
3453,Ivory Coast,2018,Maskiner og transportmidler,652
3454,Ivory Coast,2019,Maskiner og transportmidler,48
3455,Ivory Coast,2020,Maskiner og transportmidler,1803
3456,Ivory Coast,2021,Maskiner og transportmidler,1261
3457,Eritrea,2018,Maskiner og transportmidler,13
3458,Eritrea,2019,Maskiner og transportmidler,0
3459,Eritrea,2020,Maskiner og transportmidler,0
3460,Eritrea,2021,Maskiner og transportmidler,18
3461,Estonia,2018,Maskiner og transportmidler,319085
3462,Estonia,2019,Maskiner og transportmidler,210151
3463,Estonia,2020,Maskiner og transportmidler,241242
3464,Estonia,2021,Maskiner og transportmidler,338213
3465,eSwatini,2018,Maskiner og transportmidler,34
3466,eSwatini,2019,Maskiner og transportmidler,57
3467,eSwatini,2020,Maskiner og transportmidler,10
3468,eSwatini,2021,Maskiner og transportmidler,155
3469,Ethiopia,2018,Maskiner og transportmidler,1458
3470,Ethiopia,2019,Maskiner og transportmidler,279
3471,Ethiopia,2020,Maskiner og transportmidler,566
3472,Ethiopia,2021,Maskiner og transportmidler,62
3473,Falkland Is.,2018,Maskiner og transportmidler,2731
3474,Falkland Is.,2019,Maskiner og transportmidler,0
3475,Falkland Is.,2020,Maskiner og transportmidler,0
3476,Falkland Is.,2021,Maskiner og transportmidler,1161
3477,Fiji,2018,Maskiner og transportmidler,30
3478,Fiji,2019,Maskiner og transportmidler,11
3479,Fiji,2020,Maskiner og transportmidler,0
3480,Fiji,2021,Maskiner og transportmidler,0
3481,Philippines,2018,Maskiner og transportmidler,123324
3482,Philippines,2019,Maskiner og transportmidler,50324
3483,Philippines,2020,Maskiner og transportmidler,65866
3484,Philippines,2021,Maskiner og transportmidler,154469
3485,Finland,2018,Maskiner og transportmidler,2488602
3486,Finland,2019,Maskiner og transportmidler,2397261
3487,Finland,2020,Maskiner og transportmidler,2327534
3488,Finland,2021,Maskiner og transportmidler,2485071
3489,United Arab Emirates,2018,Maskiner og transportmidler,76606
3490,United Arab Emirates,2019,Maskiner og transportmidler,33586
3491,United Arab Emirates,2020,Maskiner og transportmidler,37104
3492,United Arab Emirates,2021,Maskiner og transportmidler,66849
3493,France,2018,Maskiner og transportmidler,7171528
3494,France,2019,Maskiner og transportmidler,7031572
3495,France,2020,Maskiner og transportmidler,6454035
3496,France,2021,Maskiner og transportmidler,6572278
3497,France,2018,Maskiner og transportmidler,0
3498,France,2019,Maskiner og transportmidler,0
3499,France,2020,Maskiner og transportmidler,0
3500,France,2021,Maskiner og transportmidler,0
3501,France,2018,Maskiner og transportmidler,7
3502,France,2019,Maskiner og transportmidler,86
3503,France,2020,Maskiner og transportmidler,74
3504,France,2021,Maskiner og transportmidler,17
3505,France,2018,Maskiner og transportmidler,182
3506,France,2019,Maskiner og transportmidler,0
3507,France,2020,Maskiner og transportmidler,4
3508,France,2021,Maskiner og transportmidler,26
3509,Germany,2018,Maskiner og transportmidler,0
3510,Germany,2019,Maskiner og transportmidler,0
3511,Germany,2020,Maskiner og transportmidler,0
3512,Germany,2021,Maskiner og transportmidler,0
3513,Faroe Islands,2018,Maskiner og transportmidler,16371
3514,Faroe Islands,2019,Maskiner og transportmidler,31048
3515,Faroe Islands,2020,Maskiner og transportmidler,13002
3516,Faroe Islands,2021,Maskiner og transportmidler,74823
3517,Gabon,2018,Maskiner og transportmidler,115
3518,Gabon,2019,Maskiner og transportmidler,223
3519,Gabon,2020,Maskiner og transportmidler,19
3520,Gabon,2021,Maskiner og transportmidler,1355
3521,Gambia,2018,Maskiner og transportmidler,6
3522,Gambia,2019,Maskiner og transportmidler,0
3523,Gambia,2020,Maskiner og transportmidler,0
3524,Gambia,2021,Maskiner og transportmidler,137
3525,Gaza and Jericho,2018,Maskiner og transportmidler,0
3526,Gaza and Jericho,2019,Maskiner og transportmidler,0
3527,Gaza and Jericho,2020,Maskiner og transportmidler,0
3528,Gaza and Jericho,2021,Maskiner og transportmidler,0
3529,Georgia,2018,Maskiner og transportmidler,89
3530,Georgia,2019,Maskiner og transportmidler,581
3531,Georgia,2020,Maskiner og transportmidler,177
3532,Georgia,2021,Maskiner og transportmidler,232
3533,Ghana,2018,Maskiner og transportmidler,131
3534,Ghana,2019,Maskiner og transportmidler,1985
3535,Ghana,2020,Maskiner og transportmidler,27
3536,Ghana,2021,Maskiner og transportmidler,5465
3537,Gibraltar,2018,Maskiner og transportmidler,206
3538,Gibraltar,2019,Maskiner og transportmidler,93
3539,Gibraltar,2020,Maskiner og transportmidler,146
3540,Gibraltar,2021,Maskiner og transportmidler,344
3541,Grenada,2018,Maskiner og transportmidler,61
3542,Grenada,2019,Maskiner og transportmidler,0
3543,Grenada,2020,Maskiner og transportmidler,2
3544,Grenada,2021,Maskiner og transportmidler,115
3545,Greece,2018,Maskiner og transportmidler,44432
3546,Greece,2019,Maskiner og transportmidler,108460
3547,Greece,2020,Maskiner og transportmidler,46991
3548,Greece,2021,Maskiner og transportmidler,570609
3549,Greenland,2018,Maskiner og transportmidler,3529
3550,Greenland,2019,Maskiner og transportmidler,4903
3551,Greenland,2020,Maskiner og transportmidler,8820
3552,Greenland,2021,Maskiner og transportmidler,21415
3553,Guadeloupe,2018,Maskiner og transportmidler,0
3554,Guadeloupe,2019,Maskiner og transportmidler,0
3555,Guadeloupe,2020,Maskiner og transportmidler,0
3556,Guadeloupe,2021,Maskiner og transportmidler,0
3557,Guam,2018,Maskiner og transportmidler,0
3558,Guam,2019,Maskiner og transportmidler,0
3559,Guam,2020,Maskiner og transportmidler,0
3560,Guam,2021,Maskiner og transportmidler,0
3561,Guatemala,2018,Maskiner og transportmidler,0
3562,Guatemala,2019,Maskiner og transportmidler,15
3563,Guatemala,2020,Maskiner og transportmidler,37
3564,Guatemala,2021,Maskiner og transportmidler,44
3565,Guinea,2018,Maskiner og transportmidler,143
3566,Guinea,2019,Maskiner og transportmidler,28
3567,Guinea,2020,Maskiner og transportmidler,80
3568,Guinea,2021,Maskiner og transportmidler,115
3569,Guinea-Bissau,2018,Maskiner og transportmidler,6
3570,Guinea-Bissau,2019,Maskiner og transportmidler,6
3571,Guinea-Bissau,2020,Maskiner og transportmidler,0
3572,Guinea-Bissau,2021,Maskiner og transportmidler,47
3573,Guyana,2018,Maskiner og transportmidler,0
3574,Guyana,2019,Maskiner og transportmidler,61
3575,Guyana,2020,Maskiner og transportmidler,47
3576,Guyana,2021,Maskiner og transportmidler,0
3577,Haiti,2018,Maskiner og transportmidler,107
3578,Haiti,2019,Maskiner og transportmidler,189
3579,Haiti,2020,Maskiner og transportmidler,151
3580,Haiti,2021,Maskiner og transportmidler,329
3581,Heard Island and  McDonald Islands,2018,Maskiner og transportmidler,0
3582,Heard Island and  McDonald Islands,2019,Maskiner og transportmidler,0
3583,Heard Island and  McDonald Islands,2020,Maskiner og transportmidler,0
3584,Heard Island and  McDonald Islands,2021,Maskiner og transportmidler,0
3585,Honduras,2018,Maskiner og transportmidler,8
3586,Honduras,2019,Maskiner og transportmidler,24
